Frame Number, VoiceEnergy, AmbientEnergy, VADFlag, CurrentFrameEnergy
188, 1542, 8670, 0, 7590
189, 1521, 8674, 0, 7990
190, 1506, 8667, 0, 8174
191, 1541, 8655, 0, 10615
192, 1571, 8648, 0, 10524
193, 1587, 8643, 0, 10027
194, 1591, 8667, 0, 9535
195, 1580, 8690, 0, 8774
196, 1586, 8707, 0, 9565
197, 1557, 8717, 0, 7838
198, 1649, 8718, 0, 13794
199, 1661, 8729, 0, 10263
200, 1734, 8719, 0, 13387
201, 1751, 8780, 0, 11017
202, 1741, 8798, 0, 9749
203, 1710, 8854, 0, 8670
204, 1689, 8880, 0, 8981
205, 1712, 8891, 0, 11065
206, 1757, 8889, 0, 12255
207, 1787, 8891, 0, 11832
208, 1806, 8918, 0, 11448
209, 1707, 8959, 0, 5613
210, 1666, 8994, 0, 7974
211, 1630, 9024, 0, 7953
212, 1593, 8984, 0, 7739
213, 1566, 8972, 0, 7974
214, 1592, 8960, 0, 10450
215, 1639, 8946, 0, 11670
216, 1678, 8935, 0, 11586
217, 1662, 8954, 0, 9067
218, 1649, 8987, 0, 9083
219, 1643, 9019, 0, 9389
220, 1652, 9020, 0, 10074
221, 1641, 9021, 0, 9106
222, 1641, 9026, 0, 9614
223, 1683, 9039, 0, 11700
224, 1975, 9040, 0, 24493
225, 2734, 9047, 0, 49534
226, 2983, 9079, 0, 28514
227, 2959, 9264, 0, 16307
228, 2934, 9747, 0, 16115
229, 2847, 9973, 0, 12894
230, 2873, 10049, 0, 18037
231, 2743, 10122, 0, 10379
232, 2758, 10156, 0, 16857
233, 2897, 10251, 0, 23136
234, 2737, 10253, 0, 9013
235, 2913, 10333, 0, 24893
236, 3211, 10487, 0, 32042
237, 3151, 10470, 0, 15799
238, 3130, 10643, 0, 17403
239, 2990, 10900, 0, 11364
240, 2950, 10959, 0, 15500
241, 3658, 11037, 0, 52733
242, 3805, 11041, 0, 28810
243, 3935, 11095, 0, 28849
244, 4030, 11595, 0, 27835
245, 4343, 11802, 0, 39318
246, 4441, 12007, 0, 30396
247, 5547, 12197, 0, 81348
248, 5807, 12523, 0, 45588
249, 6357, 12738, 0, 61599
250, 6464, 13561, 0, 42702
251, 6778, 13946, 0, 53640
252, 7689, 14518, 0, 85407
253, 7603, 14857, 0, 40850
254, 7520, 15323, 0, 40518
255, 7519, 16164, 0, 44180
256, 7536, 16461, 0, 45016
257, 7564, 16750, 0, 45656
258, 7892, 17079, 0, 60876
259, 7393, 17415, 0, 21467
260, 7493, 17754, 0, 48451
261, 7494, 18272, 0, 44056
262, 7175, 18311, 0, 28073
263, 9171, 18673, 0, 141958
264, 14153, 18673, 1, 302960
265, 14153, 18673, 0, 100540
266, 14153, 18673, 0, 82903
267, 14153, 18673, 0, 109747
268, 18174, 18673, 1, 215184
269, 22397, 18673, 1, 229263
270, 32866, 18673, 1, 545754
271, 41226, 18673, 1, 450765
272, 52036, 18673, 1, 581589
273, 72129, 18673, 1, 1056452
274, 120187, 18673, 1, 2474491
275, 136055, 18673, 1, 913406
276, 153936, 18673, 1, 1029914
277, 164120, 18673, 1, 663011
278, 179154, 18673, 1, 915667
279, 191150, 18673, 1, 778786
280, 203031, 18673, 1, 785063
281, 219049, 18673, 1, 1003773
282, 249417, 18673, 1, 1737093
283, 267112, 18673, 1, 1133978
284, 274124, 18673, 1, 617644
285, 276920, 18673, 1, 413872
286, 280024, 18673, 1, 432095
287, 289899, 18673, 1, 773640
288, 292138, 18673, 1, 401817
289, 302134, 18673, 1, 791851
290, 308035, 18673, 1, 597075
291, 329165, 18673, 1, 1364319
292, 562082, 18673, 1, 11972511
293, 748389, 18673, 1, 9875458
294, 834150, 18673, 1, 5035512
295, 841209, 18673, 1, 1186998
296, 861329, 18673, 1, 1846988
297, 862055, 18673, 1, 897621
298, 866704, 18673, 1, 1094438
299, 856883, 18673, 1, 375768
300, 938204, 18673, 1, 4922059
301, 938752, 18673, 1, 965623
302, 940884, 18673, 1, 1045362
303, 927629, 18673, 1, 278285
304, 915261, 18673, 1, 309373
305, 915261, 18673, 0, 86613
306, 915261, 18673, 0, 53190
307, 915261, 18673, 0, 48952
308, 915261, 18673, 0, 44075
309, 915261, 18673, 0, 40410
310, 915261, 18673, 0, 58836
311, 915261, 18673, 0, 66360
312, 915261, 18673, 0, 47484
313, 915261, 18673, 0, 64370
314, 915261, 18673, 0, 133972
315, 915261, 18673, 0, 88230
316, 915261, 19222, 0, 65000
317, 915261, 20599, 0, 76349
318, 915261, 21411, 0, 57064
319, 915261, 21934, 0, 62494
320, 915261, 22587, 0, 71632
321, 915261, 23001, 0, 82467
322, 915261, 23475, 0, 54305
323, 915261, 24053, 0, 39671
324, 915261, 24754, 0, 72452
325, 915261, 25109, 0, 34443
326, 915261, 25284, 0, 36365
327, 915261, 25850, 0, 52618
328, 915261, 25954, 0, 51880
329, 808566, 26079, 0, 47908
330, 714121, 26398, 0, 32896
331, 630991, 26704, 0, 43286
332, 557734, 26959, 0, 48037
333, 493164, 27031, 0, 51528
334, 436250, 27226, 0, 54540
335, 386039, 27476, 0, 54999
336, 341589, 27765, 0, 47793
337, 302173, 28087, 0, 38065
338, 267509, 28410, 0, 43874
339, 237303, 28643, 0, 62930
340, 210903, 28757, 0, 75547
341, 187270, 28939, 0, 58637
342, 166821, 29347, 0, 78854
343, 148312, 29902, 0, 55588
344, 131919, 30247, 0, 52582
345, 117717, 30830, 0, 65692
346, 105359, 31127, 0, 74362
347, 94179, 31385, 0, 60579
348, 84216, 31797, 0, 55736
349, 75397, 32308, 0, 54286
350, 67311, 32648, 0, 39113
351, 60165, 32925, 0, 38515
352, 53712, 33182, 0, 31120
353, 47898, 33254, 0, 25182
354, 43120, 33318, 0, 42751
355, 38640, 33292, 0, 29576
356, 34609, 33195, 0, 25627
357, 31128, 33310, 0, 29483
358, 28154, 33266, 0, 34316
359, 25379, 33175, 0, 26824
360, 23310, 33131, 0, 45787
361, 21331, 33146, 0, 38069
362, 19354, 33071, 0, 26581
363, 17437, 33224, 0, 17904
364, 15641, 33283, 0, 12706
365, 13960, 33203, 0, 7869
366, 12610, 33020, 0, 14564
367, 11337, 32777, 0, 10505
368, 10196, 32479, 0, 9622
369, 9204, 32265, 0, 10326
370, 8309, 32005, 0, 9313
371, 7510, 31737, 0, 8869
372, 6802, 31481, 0, 8757
373, 6223, 31216, 0, 10999
374, 5670, 30948, 0, 8932
375, 5162, 30682, 0, 7925
376, 4892, 30446, 0, 16809
377, 4516, 30188, 0, 9960
378, 4219, 29921, 0, 11689
379, 3899, 29764, 0, 8786
380, 3671, 29527, 0, 11547
381, 3426, 29314, 0, 9318
382, 3188, 29068, 0, 8238
383, 2987, 28858, 0, 8668
384, 2781, 28624, 0, 7199
385, 2660, 28380, 0, 10333
386, 2536, 28144, 0, 9389
387, 2413, 27893, 0, 8735
388, 2287, 27683, 0, 7852
389, 2174, 27464, 0, 7751
390, 2153, 27240, 0, 11743
391, 2051, 27008, 0, 7513
392, 2017, 26778, 0, 10323
393, 1949, 26598, 0, 8417
394, 1964, 26370, 0, 12228
395, 1924, 26178, 0, 9500
396, 1973, 25965, 0, 13736
397, 1949, 25801, 0, 10379
398, 2035, 25606, 0, 15796
399, 2078, 25464, 0, 14076
400, 2051, 25284, 0, 10843
401, 2110, 25171, 0, 14985
402, 2115, 25038, 0, 12671
403, 2162, 24868, 0, 14755
404, 2327, 24750, 0, 20937
405, 2386, 24606, 0, 16586
406, 2319, 24488, 0, 10615
407, 2390, 24446, 0, 17103
408, 2430, 24352, 0, 16082
409, 2671, 24188, 0, 26317
410, 2649, 24104, 0, 14628
411, 2676, 24008, 0, 16874
412, 2562, 24036, 0, 10044
413, 2515, 23924, 0, 12735
414, 2478, 23840, 0, 12938
415, 2443, 23675, 0, 12757
416, 2546, 23544, 0, 19510
417, 2588, 23417, 0, 17022
418, 2466, 23290, 0, 9051
419, 2374, 23245, 0, 9861
420, 2484, 23171, 0, 19406
421, 2449, 23002, 0, 12803
422, 2408, 22845, 0, 12319
423, 2311, 22804, 0, 9276
424, 2270, 22685, 0, 11526
425, 2408, 22561, 0, 20236
426, 2414, 22402, 0, 14398
427, 2472, 22272, 0, 17053
428, 2443, 22248, 0, 13056
429, 2353, 22154, 0, 9871
430, 2302, 22093, 0, 11286
431, 2293, 21985, 0, 13075
432, 2229, 21840, 0, 10251
433, 2205, 21714, 0, 11936
434, 2257, 21611, 0, 15498
435, 2191, 21475, 0, 9943
436, 2113, 21361, 0, 8985
437, 2061, 21291, 0, 9803
438, 2014, 21155, 0, 9768
439, 1964, 21010, 0, 9346
440, 1948, 20876, 0, 10726
441, 1931, 20743, 0, 10638
442, 1955, 20607, 0, 12545
443, 1969, 20489, 0, 12187
444, 1934, 20371, 0, 9839
445, 1900, 20278, 0, 9641
446, 1840, 20181, 0, 8187
447, 1787, 20057, 0, 8156
448, 1751, 19933, 0, 8720
449, 1738, 19793, 0, 9616
450, 1744, 19654, 0, 10537
451, 1749, 19523, 0, 10480
452, 1823, 19405, 0, 13949
453, 1816, 19299, 0, 10333
454, 1801, 19194, 0, 9895
455, 1781, 19132, 0, 9565
456, 1736, 19027, 0, 8245
457, 1650, 18918, 0, 5850
458, 1635, 18806, 0, 8929
459, 1613, 18680, 0, 8450
460, 1591, 18527, 0, 8382
461, 1649, 18412, 0, 12213
462, 1652, 18293, 0, 9801
463, 1672, 18175, 0, 10671
464, 1714, 18104, 0, 11913
465, 1811, 18005, 0, 14874
466, 1827, 17918, 0, 11438
467, 1797, 17846, 0, 9185
468, 1782, 17811, 0, 9784
469, 1769, 17735, 0, 9828
470, 1729, 17633, 0, 8370
471, 1728, 17539, 0, 10105
472, 1731, 17447, 0, 10315
473, 1729, 17339, 0, 10091
474, 1734, 17253, 0, 10424
475, 1714, 17170, 0, 9190
476, 1685, 17086, 0, 8569
477, 1676, 17007, 0, 9426
478, 1752, 16914, 0, 13631
479, 1738, 16814, 0, 9572
480, 1719, 16726, 0, 9260
481, 1682, 16689, 0, 8212
482, 1637, 16604, 0, 7641
483, 1637, 16516, 0, 9642
484, 1684, 16417, 0, 11966
485, 1641, 16312, 0, 7719
486, 1678, 16233, 0, 11495
487, 1600, 16182, 0, 5986
488, 1589, 16081, 0, 8823
489, 1660, 16026, 0, 12895
490, 1691, 15906, 0, 11257
491, 1674, 15822, 0, 9081
492, 1643, 15787, 0, 8276
493, 1732, 15733, 0, 14069
494, 1707, 15654, 0, 8912
495, 1682, 15566, 0, 8775
496, 1729, 15549, 0, 12216
497, 1805, 15470, 0, 13986
498, 1754, 15390, 0, 8012
499, 1784, 15352, 0, 11767
500, 1804, 15336, 0, 11451
501, 1799, 15249, 0, 10307
502, 1766, 15208, 0, 8917
503, 1732, 15163, 0, 8631
