Frame Number, VoiceEnergy, AmbientEnergy, VADFlag, CurrentFrameEnergy
137, 738594, 3352797, 0, 4425665
138, 726921, 3350787, 0, 3759216
139, 719539, 3365559, 0, 3905135
140, 719091, 3378274, 0, 4208313
141, 706261, 3382843, 0, 3586767
142, 700812, 3389108, 0, 3880253
143, 710601, 3398934, 0, 4609946
144, 699903, 3401187, 0, 3643398
145, 712840, 3406933, 0, 4761949
146, 720349, 3421362, 0, 4566682
147, 720730, 3424025, 0, 4254512
148, 719213, 3440072, 0, 4161862
149, 718927, 3453584, 0, 4214532
150, 713902, 3463190, 0, 3975904
151, 699653, 3471570, 0, 3485303
152, 716466, 3480481, 0, 4954203
153, 759183, 3486423, 0, 6348002
154, 730129, 3486410, 0, 3011423
155, 723775, 3504014, 0, 3975314
156, 728574, 3538124, 0, 4495524
157, 717808, 3531808, 0, 3745607
158, 717397, 3537128, 0, 4199985
159, 739173, 3548623, 0, 5306699
160, 700107, 3550986, 0, 2393269
161, 703907, 3558770, 0, 4306449
162, 688158, 3579734, 0, 3351485
163, 688813, 3565505, 0, 4078880
164, 670361, 3574392, 0, 3127633
165, 669369, 3571719, 0, 3891972
166, 680644, 3577802, 0, 4499353
167, 681818, 3572403, 0, 4060721
168, 687130, 3576236, 0, 4274482
169, 676144, 3587308, 0, 3490973
170, 660253, 3592986, 0, 3181216
171, 661185, 3601160, 0, 3928721
172, 651196, 3599839, 0, 3388311
173, 663324, 3594819, 0, 4435155
174, 673190, 3598824, 0, 4393400
175, 670997, 3596300, 0, 3848584
176, 673017, 3606361, 0, 4046266
177, 649000, 3615801, 0, 2756593
178, 670653, 3618593, 0, 4898385
179, 687727, 3623723, 0, 4796797
180, 667476, 3613324, 0, 3031385
181, 669560, 3628737, 0, 4028748
182, 662505, 3642747, 0, 3584143
183, 648937, 3635415, 0, 3217082
184, 681797, 3640133, 0, 5458257
185, 652157, 3639462, 0, 2527116
186, 647083, 3634397, 0, 3580866
187, 626055, 3656272, 0, 2753514
188, 682749, 3642730, 0, 6515143
189, 682729, 3641989, 0, 4013427
190, 687555, 3631334, 0, 4255549
191, 690037, 3665921, 0, 4166757
192, 707940, 3670089, 0, 4952236
193, 725164, 3677111, 0, 5023540
194, 744911, 3682984, 0, 5250974
195, 735999, 3698207, 0, 3934430
196, 773360, 3714103, 0, 6195129
197, 772537, 3732536, 0, 4506026
198, 748926, 3734958, 0, 3362013
199, 742140, 3764464, 0, 4064297
200, 746308, 3773358, 0, 4571976
201, 751074, 3768425, 0, 4626403
202, 729005, 3771974, 0, 3312988
203, 712360, 3781569, 0, 3454299
204, 726069, 3791702, 0, 4873801
205, 711113, 3785961, 0, 3521491
206, 707489, 3781984, 0, 4000014
207, 695194, 3795079, 0, 3545292
208, 688068, 3791798, 0, 3731323
209, 684486, 3794296, 0, 3866629
210, 720693, 3791310, 0, 5834581
211, 722690, 3790591, 0, 4337302
212, 728887, 3791503, 0, 4559005
213, 736380, 3816007, 0, 4660218
214, 726495, 3822260, 0, 3835616
215, 713260, 3831097, 0, 3609986
216, 716390, 3841041, 0, 4350316
217, 709217, 3840976, 0, 3853638
218, 718022, 3838206, 0, 4610214
219, 698277, 3844348, 0, 3234709
220, 689609, 3844460, 0, 3672392
221, 686003, 3853645, 0, 3874516
222, 693683, 3846222, 0, 4417490
223, 696458, 3844138, 0, 4217428
224, 698660, 3844503, 0, 4205082
225, 685853, 3851376, 0, 3467792
226, 680416, 3855767, 0, 3760874
227, 689492, 3859957, 0, 4454395
228, 666242, 3855254, 0, 2891776
229, 682628, 3854123, 0, 4736486
230, 695517, 3861323, 0, 4658025
231, 698667, 3849695, 0, 4246986
232, 708304, 3860331, 0, 4589759
233, 709697, 3869899, 0, 4234286
234, 713962, 3874422, 0, 4386047
235, 721690, 3883002, 0, 4584242
236, 706331, 3887216, 0, 3475577
237, 706000, 3893199, 0, 4136522
238, 712288, 3901487, 0, 4465451
239, 705773, 3896379, 0, 3862422
240, 705137, 3899260, 0, 4117998
241, 707183, 3906051, 0, 4248331
242, 740981, 3905528, 0, 5847625
243, 748675, 3908077, 0, 4741395
244, 745380, 3912158, 0, 4237302
245, 746609, 3935371, 0, 4444076
246, 759195, 3945038, 0, 5019066
247, 747953, 3948544, 0, 3901914
248, 735662, 3954488, 0, 3783348
249, 713601, 3967256, 0, 3222706
250, 705807, 3966473, 0, 3806206
251, 722391, 3964277, 0, 4978968
252, 749109, 3955384, 0, 5583067
253, 739354, 3953595, 0, 3916946
254, 716983, 3965893, 0, 3228959
255, 719360, 3985289, 0, 4334526
256, 711231, 3984470, 0, 3823333
257, 746221, 3975409, 0, 5931004
258, 774409, 3979717, 0, 5796676
259, 782933, 3977842, 0, 4979453
260, 757337, 4001268, 0, 3323899
261, 759884, 4022802, 0, 4580248
262, 751483, 4034276, 0, 4047959
263, 728300, 4025757, 0, 3259633
264, 729191, 4032408, 0, 4326733
265, 726734, 4032595, 0, 4164660
266, 731844, 4023325, 0, 4528435
267, 731004, 4026964, 0, 4261082
268, 731915, 4028616, 0, 4343629
269, 710216, 4034611, 0, 3218807
270, 711403, 4037328, 0, 4235290
271, 731693, 4041002, 0, 5197186
272, 742407, 4031142, 0, 4837767
273, 732696, 4033591, 0, 3879674
274, 734218, 4047547, 0, 4384184
275, 723013, 4057025, 0, 3756881
276, 706283, 4054898, 0, 3414784
277, 728298, 4058848, 0, 5253297
278, 749664, 4055227, 0, 5350279
279, 738075, 4047546, 0, 3828494
280, 731849, 4062008, 0, 4028453
281, 712982, 4077459, 0, 3359959
282, 735696, 4074474, 0, 5327612
283, 729645, 4073923, 0, 4023252
284, 739268, 4065361, 0, 4771208
285, 734635, 4080500, 0, 4115133
286, 743012, 4079814, 0, 4738278
287, 742142, 4088107, 0, 4325196
288, 735011, 4088432, 0, 4007168
289, 730262, 4096226, 0, 4084231
290, 698604, 4098973, 0, 2711200
291, 702704, 4097872, 0, 4312603
292, 697277, 4097709, 0, 3860415
293, 700300, 4081081, 0, 4250942
294, 694061, 4083858, 0, 3805735
295, 681358, 4081179, 0, 3445877
296, 700831, 4083216, 0, 4979651
297, 728869, 4079889, 0, 5522345
298, 739904, 4072286, 0, 4837264
299, 732882, 4083169, 0, 3999414
300, 702074, 4100430, 0, 2769089
301, 680990, 4109268, 0, 3074062
302, 673274, 4107951, 0, 3618287
303, 692526, 4091894, 0, 4921095
304, 690763, 4079687, 0, 3983775
305, 710891, 4074154, 0, 5067671
306, 715775, 4084312, 0, 4424044
307, 725550, 4083107, 0, 4697221
308, 762429, 4094916, 0, 6109613
309, 769521, 4098864, 0, 4837462
310, 758434, 4106041, 0, 3970380
311, 760929, 4130071, 0, 4584139
312, 762933, 4138556, 0, 4574245
313, 746066, 4136539, 0, 3642694
314, 664652, 4141908, 0, 316874
315, 594358, 4147094, 0, 394052
316, 531355, 4141045, 0, 345218
317, 476916, 4095181, 0, 402836
318, 429509, 4050792, 0, 434328
319, 386126, 4006350, 0, 356735
320, 348440, 3963132, 0, 386381
321, 315393, 3920810, 0, 396746
322, 285264, 3878065, 0, 348315
323, 259746, 3836188, 0, 401660
324, 235868, 3794938, 0, 333628
325, 217027, 3753602, 0, 444982
326, 201713, 3713401, 0, 510510
327, 187177, 3672867, 0, 459399
328, 174744, 3634154, 0, 479045
329, 166803, 3596691, 0, 630474
330, 157677, 3559065, 0, 524559
331, 145532, 3522126, 0, 320015
332, 136660, 3487446, 0, 412184
333, 128710, 3451911, 0, 406077
334, 121386, 3414349, 0, 390630
335, 117110, 3378343, 0, 499961
336, 112903, 3342696, 0, 478257
337, 107074, 3307291, 0, 372448
338, 100628, 3273622, 0, 307310
339, 100893, 3240097, 0, 604894
340, 98230, 3205705, 0, 460096
341, 93802, 3170944, 0, 356196
342, 93248, 3140169, 0, 523796
343, 92174, 3108026, 0, 494586
344, 89043, 3075023, 0, 385421
345, 85534, 3044426, 0, 348118
346, 84953, 3013845, 0, 473845
347, 83542, 2982322, 0, 428977
348, 84945, 2950729, 0, 561290
349, 84184, 2921023, 0, 461422
350, 84399, 2891135, 0, 505700
351, 83353, 2863193, 0, 443942
352, 82539, 2834388, 0, 449355
353, 81844, 2806460, 0, 450546
354, 81408, 2778126, 0, 459410
355, 82626, 2750197, 0, 539568
356, 81738, 2722617, 0, 441455
357, 80096, 2695474, 0, 398480
358, 80530, 2669618, 0, 492639
359, 82617, 2642895, 0, 577812
360, 80280, 2615977, 0, 368954
361, 80730, 2590511, 0, 494467
362, 82051, 2566372, 0, 540724
363, 80769, 2540018, 0, 418360
364, 78390, 2515485, 0, 355959
365, 79599, 2491801, 0, 521337
366, 79989, 2466934, 0, 487474
367, 77330, 2441617, 0, 337369
368, 78315, 2418587, 0, 503848
369, 76538, 2395427, 0, 371587
370, 79183, 2370744, 0, 582224
371, 78501, 2348354, 0, 431460
372, 80751, 2324646, 0, 573981
373, 79267, 2303749, 0, 400587
374, 79639, 2281294, 0, 484597
375, 77432, 2260818, 0, 357902
376, 78142, 2238508, 0, 490716
377, 79930, 2217473, 0, 548808
378, 79279, 2195171, 0, 437399
379, 77413, 2174729, 0, 372774
380, 77111, 2155229, 0, 440057
381, 79182, 2134627, 0, 556864
382, 78455, 2113497, 0, 429230
383, 76731, 2093427, 0, 375089
384, 75920, 2074999, 0, 410637
385, 74654, 2055261, 0, 383099
386, 74456, 2035111, 0, 429032
387, 73934, 2015629, 0, 411674
388, 74255, 1996050, 0, 450742
389, 72981, 1977257, 0, 372912
390, 72015, 1958481, 0, 380773
391, 70636, 1940399, 0, 354486
392, 71668, 1921600, 0, 466919
393, 70966, 1903121, 0, 386260
394, 68822, 1884548, 0, 310071
395, 69367, 1867546, 0, 431875
396, 69806, 1849781, 0, 429772
397, 72045, 1831315, 0, 522352
398, 72300, 1814531, 0, 436351
399, 69195, 1797924, 0, 269879
400, 68835, 1782626, 0, 388849
401, 68197, 1766480, 0, 372815
402, 67193, 1748531, 0, 350786
403, 68652, 1732224, 0, 468021
404, 66923, 1715921, 0, 317204
405, 66721, 1699549, 0, 383416
406, 66752, 1684779, 0, 393834
407, 66358, 1668378, 0, 372777
408, 65260, 1652967, 0, 335236
409, 67002, 1637866, 0, 470761
410, 69650, 1622694, 0, 526309
411, 69870, 1607253, 0, 420474
412, 69939, 1593623, 0, 414217
413, 66729, 1580823, 0, 250709
414, 66606, 1566907, 0, 386161
415, 65939, 1553083, 0, 358258
416, 67598, 1537464, 0, 470628
417, 71185, 1523656, 0, 576729
418, 73251, 1509679, 0, 521795
419, 72697, 1497218, 0, 402997
420, 73123, 1486179, 0, 448723
421, 70795, 1474613, 0, 313583
422, 69842, 1461761, 0, 368582
423, 72288, 1449612, 0, 532874
424, 70642, 1435988, 0, 342747
425, 71308, 1423187, 0, 448650
426, 72071, 1412510, 0, 457377
427, 73712, 1399680, 0, 505784
428, 71766, 1388274, 0, 336120
429, 72345, 1377110, 0, 450896
430, 72226, 1366660, 0, 419440
431, 71626, 1354301, 0, 394650
432, 71734, 1343467, 0, 426532
433, 69298, 1332385, 0, 300003
434, 69447, 1321139, 0, 414884
435, 70401, 1310410, 0, 455968
436, 70421, 1298292, 0, 414958
437, 71897, 1287697, 0, 487822
438, 71941, 1277722, 0, 424903
439, 70232, 1267375, 0, 337484
440, 72902, 1258026, 0, 546418
441, 73475, 1248035, 0, 457261
442, 71949, 1237115, 0, 355706
443, 71959, 1228832, 0, 423477
444, 72347, 1219579, 0, 442493
445, 72450, 1209219, 0, 430553
446, 72750, 1199796, 0, 440919
447, 71690, 1190714, 0, 374753
448, 73309, 1181598, 0, 502431
449, 70769, 1172715, 0, 304069
450, 71557, 1163145, 0, 455464
451, 72976, 1155221, 0, 491604
452, 73589, 1145013, 0, 459716
453, 73255, 1136743, 0, 415977
454, 74485, 1129006, 0, 492175
455, 75597, 1120979, 0, 493521
456, 74865, 1112524, 0, 407907
457, 73692, 1105084, 0, 381543
458, 72705, 1097750, 0, 383960
459, 74559, 1089477, 0, 520155
460, 75336, 1080987, 0, 477179
461, 76410, 1072628, 0, 496633
462, 75688, 1066002, 0, 413196
463, 76152, 1058941, 0, 468210
464, 74402, 1052198, 0, 360242
465, 74687, 1044535, 0, 451706
466, 78184, 1037623, 0, 613932
467, 75423, 1029499, 0, 321675
468, 75391, 1022570, 0, 441842
469, 74339, 1017670, 0, 390657
470, 75773, 1009323, 0, 508697
471, 75047, 1002517, 0, 409207
472, 74655, 995179, 0, 421625
473, 72314, 989345, 0, 321929
474, 71858, 982388, 0, 402393
475, 69618, 975663, 0, 310517
476, 69666, 967823, 0, 411685
477, 69586, 961042, 0, 405604
478, 69015, 953240, 0, 380603
479, 68793, 946745, 0, 394708
480, 67901, 940255, 0, 359907
481, 68479, 933543, 0, 428121
482, 66828, 927081, 0, 320091
483, 67833, 920279, 0, 443115
484, 66162, 914377, 0, 315248
485, 67077, 907250, 0, 434722
486, 68107, 901684, 0, 445886
487, 69594, 894651, 0, 474755
488, 71131, 889135, 0, 486028
489, 70985, 883819, 0, 410948
490, 68056, 878913, 0, 270936
491, 68268, 874201, 0, 410742
492, 67660, 868646, 0, 371006
493, 68027, 861478, 0, 416121
494, 68537, 856073, 0, 425497
495, 71919, 850256, 0, 571986
496, 72464, 845050, 0, 450089
497, 71633, 840019, 0, 384519
498, 71278, 836805, 0, 403432
499, 73210, 832167, 0, 515595
500, 72327, 826799, 0, 386295
501, 73545, 821722, 0, 486102
502, 73040, 818051, 0, 407119
503, 71811, 812873, 0, 367983
504, 70276, 808954, 0, 345504
505, 69788, 804135, 0, 388786
506, 73798, 798905, 0, 610802
507, 73147, 793468, 0, 401360
508, 71172, 788615, 0, 331368
509, 72626, 786483, 0, 491113
510, 71280, 781865, 0, 359739
511, 72109, 776463, 0, 460530
512, 71831, 773041, 0, 410050
513, 71708, 768085, 0, 416173
514, 71548, 764397, 0, 413571
515, 72920, 760148, 0, 489200
516, 71693, 756023, 0, 367379
517, 73117, 751916, 0, 492698
518, 72883, 748766, 0, 418163
519, 72262, 744192, 0, 397434
520, 70772, 741176, 0, 350334
521, 69710, 737302, 0, 363006
522, 69597, 733226, 0, 404175
523, 68130, 728634, 0, 335869
524, 66735, 724249, 0, 330876
525, 66161, 720411, 0, 363718
526, 72617, 715800, 0, 711701
527, 72059, 711184, 0, 399016
528, 75512, 707017, 0, 596261
529, 75069, 707074, 0, 421811
530, 77215, 703380, 0, 548643
531, 76490, 702096, 0, 417718
532, 73961, 698735, 0, 323290
533, 75821, 696935, 0, 527861
534, 76147, 693587, 0, 462097
535, 73941, 689146, 0, 337412
536, 73875, 687212, 0, 431420
537, 72709, 684513, 0, 376054
538, 72746, 680351, 0, 429319
539, 72129, 677366, 0, 396888
540, 71857, 673753, 0, 410493
541, 71523, 670822, 0, 405799
542, 72108, 667537, 0, 449801
543, 75251, 664455, 0, 581033
544, 76218, 661353, 0, 490776
545, 76248, 658816, 0, 449632
546, 75469, 657884, 0, 409388
547, 74519, 655880, 0, 396228
548, 73129, 653407, 0, 368641
549, 71455, 650481, 0, 346279
550, 71412, 647432, 0, 417983
551, 74964, 644089, 0, 597445
552, 75863, 640518, 0, 485707
553, 76214, 637850, 0, 463579
554, 74003, 637366, 0, 337564
555, 76957, 635548, 0, 582726
556, 77003, 633486, 0, 454755
557, 74788, 629937, 0, 342002
558, 77675, 629371, 0, 584034
559, 78672, 627277, 0, 506573
560, 77557, 623856, 0, 406827
561, 79030, 623379, 0, 529624
562, 76022, 621979, 0, 314302
563, 72760, 619399, 0, 283901
564, 73632, 618323, 0, 471385
565, 72463, 614677, 0, 374505
566, 72076, 610710, 0, 406676
567, 70792, 609040, 0, 359598
568, 73230, 606228, 0, 538118
569, 71500, 603835, 0, 344109
570, 70546, 600906, 0, 372672
571, 69754, 600153, 0, 375189
572, 70269, 597083, 0, 435874
573, 69695, 594392, 0, 384458
574, 69731, 591764, 0, 411611
575, 70434, 589895, 0, 445100
576, 69018, 587432, 0, 343284
577, 72381, 585324, 0, 573914
578, 71190, 583643, 0, 366011
579, 72212, 580761, 0, 469660
580, 69749, 580679, 0, 301400
581, 68044, 578105, 0, 324869
582, 67959, 576805, 0, 395791
583, 68089, 573502, 0, 406093
584, 71502, 570521, 0, 570942
585, 70441, 568426, 0, 367339
586, 70110, 566480, 0, 397579
587, 72054, 566534, 0, 509362
588, 77612, 564145, 0, 701474
589, 78140, 562148, 0, 482650
590, 74914, 561515, 0, 298146
591, 73054, 563194, 0, 347492
592, 71677, 562229, 0, 360626
593, 72442, 559062, 0, 459701
594, 73519, 556525, 0, 479732
595, 71999, 554176, 0, 356297
596, 71331, 553043, 0, 389877
597, 68671, 552164, 0, 286400
598, 68823, 549815, 0, 411315
599, 66745, 547897, 0, 300752
600, 70888, 544761, 0, 599538
601, 72395, 543161, 0, 492119
602, 73273, 540254, 0, 469547
603, 70278, 540966, 0, 281044
604, 72574, 540381, 0, 527959
605, 73801, 539532, 0, 488089
606, 73257, 536432, 0, 406741
607, 69611, 536331, 0, 248478
608, 68913, 535753, 0, 374366
609, 68580, 534206, 0, 388557
610, 68969, 530780, 0, 422696
611, 70328, 528905, 0, 473447
612, 68681, 527222, 0, 331149
613, 72000, 525969, 0, 569768
614, 71255, 525340, 0, 386034
615, 72512, 523011, 0, 481763
616, 71638, 523572, 0, 382642
617, 70742, 521923, 0, 376375
618, 72672, 521442, 0, 512426
619, 73662, 519778, 0, 476705
620, 73933, 518059, 0, 446645
621, 74385, 517992, 0, 457297
622, 77103, 517497, 0, 573212
623, 76828, 516648, 0, 439571
624, 75656, 515937, 0, 393099
625, 75702, 516624, 0, 447105
626, 71016, 515700, 0, 210831
627, 63888, 514230, 0, 61195
628, 57249, 513425, 0, 43734
629, 51316, 509796, 0, 40029
630, 45809, 504416, 0, 26403
631, 41065, 498891, 0, 32205
632, 37024, 493388, 0, 39399
633, 33822, 487788, 0, 57567
634, 30684, 482325, 0, 41951
635, 28102, 477013, 0, 51297
636, 25457, 471983, 0, 32994
637, 23442, 466826, 0, 48897
638, 21584, 461843, 0, 44977
639, 20101, 456700, 0, 52732
640, 18586, 451810, 0, 42485
641, 16811, 446931, 0, 20517
642, 15668, 442204, 0, 41646
643, 14497, 437411, 0, 33543
644, 13710, 432412, 0, 45917
645, 13096, 427726, 0, 49854
646, 12364, 422999, 0, 40372
647, 11849, 418477, 0, 46920
648, 11181, 414056, 0, 36250
649, 10884, 409575, 0, 50871
650, 10396, 405226, 0, 39637
651, 9827, 400801, 0, 32662
652, 9300, 396605, 0, 31429
653, 9086, 392324, 0, 43989
654, 8878, 388011, 0, 43020
655, 8794, 383735, 0, 47957
656, 9253, 379661, 0, 74594
657, 8940, 375624, 0, 38717
658, 8797, 371695, 0, 45419
659, 8808, 368132, 0, 52239
660, 8705, 364182, 0, 46614
661, 8635, 360359, 0, 47659
662, 8680, 356664, 0, 53025
663, 8594, 352946, 0, 46724
664, 8684, 349285, 0, 55024
665, 8481, 345732, 0, 40898
666, 8393, 342146, 0, 45417
667, 8580, 338703, 0, 58716
668, 8559, 335132, 0, 49373
669, 8188, 331658, 0, 31774
670, 8170, 328385, 0, 47206
671, 7806, 325039, 0, 29798
672, 7695, 321522, 0, 40318
673, 7485, 318233, 0, 34704
674, 7399, 314774, 0, 39652
675, 7455, 311483, 0, 46295
676, 7576, 308164, 0, 49860
677, 7354, 304944, 0, 33425
678, 7390, 301842, 0, 45027
679, 7181, 298820, 0, 33023
680, 7253, 295638, 0, 45805
681, 7551, 292633, 0, 57491
682, 7474, 289520, 0, 40559
683, 7383, 286598, 0, 39389
684, 7639, 283851, 0, 56186
685, 7693, 280934, 0, 47557
686, 7645, 278038, 0, 42796
687, 7682, 275378, 0, 46763
688, 7796, 272646, 0, 50853
689, 7790, 269890, 0, 45493
690, 7487, 267214, 0, 30623
691, 7798, 264620, 0, 59506
692, 7937, 261992, 0, 52766
693, 8142, 259218, 0, 56845
694, 8049, 256823, 0, 43237
695, 8044, 254376, 0, 47008
696, 7913, 252007, 0, 40699
697, 7749, 249504, 0, 38296
698, 7700, 247076, 0, 43046
699, 7727, 244601, 0, 46549
700, 7598, 242127, 0, 38968
701, 7350, 239740, 0, 32235
702, 7321, 237423, 0, 41744
703, 7448, 235043, 0, 49381
704, 7516, 232611, 0, 47143
705, 7671, 230322, 0, 51906
706, 7697, 228152, 0, 46428
707, 7516, 225982, 0, 36149
708, 7446, 223895, 0, 40682
709, 7276, 221767, 0, 35249
710, 7698, 219541, 0, 63864
711, 7392, 217396, 0, 29942
712, 7488, 215212, 0, 48242
713, 7490, 213397, 0, 44071
714, 7284, 211197, 0, 33701
715, 7262, 209243, 0, 41697
716, 7187, 207263, 0, 38937
717, 7212, 205182, 0, 43459
718, 7085, 203222, 0, 36011
719, 7028, 201252, 0, 38772
720, 7127, 199360, 0, 46285
721, 7081, 197401, 0, 39591
722, 7045, 195499, 0, 39816
723, 7219, 193710, 0, 50075
724, 7485, 191862, 0, 55755
725, 7351, 190039, 0, 37244
726, 7248, 188361, 0, 38046
727, 7690, 186771, 0, 64649
728, 7565, 184978, 0, 38933
729, 7658, 183216, 0, 49093
730, 7587, 181794, 0, 41434
731, 7609, 180081, 0, 45673
732, 7589, 178511, 0, 43737
733, 7658, 176867, 0, 48007
734, 7541, 175294, 0, 39127
735, 7611, 173717, 0, 47824
736, 7503, 172210, 0, 39365
737, 7308, 170614, 0, 34384
738, 7350, 169142, 0, 44994
739, 7353, 167586, 0, 43377
740, 7479, 165989, 0, 49500
741, 7575, 164538, 0, 48703
742, 7543, 163085, 0, 42915
743, 7516, 161723, 0, 42944
744, 7449, 160368, 0, 40822
745, 7227, 158960, 0, 32644
746, 7085, 157569, 0, 35375
747, 6928, 156169, 0, 33765
748, 6528, 154688, 0, 20725
749, 6818, 153258, 0, 52840
750, 6910, 151825, 0, 44668
751, 7029, 150253, 0, 46545
752, 6842, 149085, 0, 31963
753, 7118, 147833, 0, 54027
754, 7169, 146619, 0, 44438
755, 7162, 145244, 0, 41797
756, 7315, 144150, 0, 49754
757, 7482, 142955, 0, 51312
758, 7343, 141742, 0, 37039
759, 7774, 140639, 0, 64698
760, 7497, 139568, 0, 31873
761, 7571, 138339, 0, 47773
762, 7540, 137456, 0, 42975
763, 7431, 136190, 0, 38853
764, 7345, 135130, 0, 39361
765, 7330, 134025, 0, 42391
766, 7212, 132884, 0, 37199
767, 7126, 131763, 0, 38069
768, 7225, 130692, 0, 46836
769, 7119, 129571, 0, 37191
770, 7271, 128474, 0, 49484
771, 7380, 127495, 0, 48146
772, 7339, 126412, 0, 41306
773, 7333, 125490, 0, 42880
774, 7407, 124563, 0, 46802
775, 7387, 123565, 0, 42540
