Frame Number, VoiceEnergy, AmbientEnergy, VADFlag, CurrentFrameEnergy
257, 708611, 3203479, 0, 4219084
258, 701626, 3209456, 0, 3505579
259, 701501, 3217042, 0, 4150525
260, 701483, 3217567, 0, 4160438
261, 703514, 3217195, 0, 4365353
262, 706270, 3230071, 0, 4450012
263, 713274, 3243056, 0, 4891340
264, 713405, 3251437, 0, 4245156
265, 706976, 3257240, 0, 3589580
266, 710324, 3258730, 0, 4529660
267, 734137, 3264078, 0, 6597172
268, 727481, 3269454, 0, 3689852
269, 716175, 3276026, 0, 3185123
270, 723460, 3283067, 0, 4978144
271, 726357, 3292712, 0, 4582395
272, 714440, 3298424, 0, 3117350
273, 716306, 3300170, 0, 4425665
274, 718774, 3307543, 0, 4497030
275, 713721, 3327270, 0, 3759216
276, 720194, 3329445, 0, 4882431
277, 716515, 3328580, 0, 3905135
278, 719240, 3338472, 0, 4523912
279, 718649, 3345932, 0, 4208313
280, 717236, 3344562, 0, 4122594
281, 710551, 3351046, 0, 3586767
282, 717336, 3357919, 0, 4894741
283, 713579, 3360326, 0, 3880253
284, 721091, 3369454, 0, 4985536
285, 724404, 3372667, 0, 4609946
286, 722267, 3379571, 0, 4084271
287, 715849, 3384541, 0, 3643398
288, 711221, 3388967, 0, 3784362
289, 716638, 3390154, 0, 4761949
290, 712283, 3399177, 0, 3816231
291, 715685, 3402062, 0, 4566682
292, 724957, 3411558, 0, 5174112
293, 724488, 3418745, 0, 4254512
294, 728605, 3422736, 0, 4710512
295, 726994, 3424060, 0, 4161862
296, 733634, 3426221, 0, 4977907
297, 732251, 3434231, 0, 4214532
298, 729687, 3436522, 0, 4088094
299, 726154, 3443300, 0, 3975904
300, 729121, 3453680, 0, 4605388
301, 720717, 3458483, 0, 3485303
302, 713963, 3465992, 0, 3600552
303, 721139, 3470165, 0, 4954203
304, 722767, 3479207, 0, 4441680
305, 743352, 3483617, 0, 6348002
306, 760314, 3487242, 0, 6107735
307, 745324, 3490173, 0, 3011423
308, 734495, 3496861, 0, 3338813
309, 730670, 3496792, 0, 3975314
310, 731292, 3497415, 0, 4397430
311, 732857, 3506151, 0, 4495524
312, 728891, 3511762, 0, 3951417
313, 723102, 3528771, 0, 3745607
314, 730464, 3544237, 0, 5027017
315, 729123, 3541042, 0, 4199985
316, 727020, 3539830, 0, 4115705
317, 736944, 3542442, 0, 5306699
318, 735323, 3547570, 0, 4210339
319, 715637, 3553255, 0, 2393269
320, 704811, 3555643, 0, 3162953
321, 706056, 3556783, 0, 4306449
322, 703156, 3565600, 0, 3899127
323, 694955, 3569405, 0, 3351485
324, 684575, 3572681, 0, 3084837
325, 684745, 3583080, 0, 4078880
326, 686097, 3586842, 0, 4198046
327, 676671, 3579685, 0, 3127633
328, 676999, 3577186, 0, 4047748
329, 675751, 3581560, 0, 3891972
330, 673552, 3583465, 0, 3789382
331, 678578, 3582074, 0, 4499353
332, 678382, 3579093, 0, 4006663
333, 678738, 3582091, 0, 4060721
334, 673945, 3585785, 0, 3547623
335, 676701, 3583038, 0, 4274482
336, 679311, 3585825, 0, 4276227
337, 673918, 3587661, 0, 3490973
338, 666347, 3588871, 0, 3241141
339, 658626, 3594331, 0, 3181216
340, 663482, 3596804, 0, 4393698
341, 663403, 3599586, 0, 3928721
342, 655728, 3599275, 0, 3168272
343, 650707, 3603325, 0, 3388311
344, 655804, 3607361, 0, 4370805
345, 661242, 3606664, 0, 4435155
346, 667013, 3604473, 0, 4500708
347, 671368, 3601935, 0, 4393400
348, 679477, 3606683, 0, 4794785
349, 677648, 3608615, 0, 3848584
350, 686870, 3605975, 0, 4943490
351, 686578, 3604670, 0, 4046266
352, 686384, 3609265, 0, 4054300
353, 673231, 3614218, 0, 2756593
354, 660227, 3619535, 0, 2693442
355, 670031, 3624176, 0, 4898385
356, 670960, 3631196, 0, 4068507
357, 679114, 3632500, 0, 4796797
358, 675455, 3640362, 0, 3663403
359, 665698, 3642797, 0, 3031385
360, 667444, 3645265, 0, 4124457
361, 668130, 3639936, 0, 4028748
362, 670402, 3634261, 0, 4191669
363, 666468, 3641842, 0, 3584143
364, 684071, 3644401, 0, 5715718
365, 675659, 3651312, 0, 3217082
366, 680591, 3651385, 0, 4502304
367, 694784, 3647668, 0, 5458257
368, 692400, 3650528, 0, 3883885
369, 676598, 3652797, 0, 2527116
370, 675298, 3656029, 0, 3884339
371, 671040, 3655598, 0, 3580866
372, 683564, 3667952, 0, 5234541
373, 670549, 3665249, 0, 2753514
374, 669841, 3670269, 0, 3907765
375, 695234, 3680992, 0, 6515143
376, 702238, 3682209, 0, 4825770
377, 700708, 3675283, 0, 4013427
378, 699689, 3676537, 0, 4055573
379, 700730, 3675964, 0, 4255549
380, 695427, 3685311, 0, 3627014
381, 695832, 3679724, 0, 4166757
382, 688994, 3681092, 0, 3444444
383, 697631, 3698087, 0, 4952236
384, 693860, 3704850, 0, 3762002
385, 702921, 3706701, 0, 5023540
386, 723132, 3708794, 0, 6192844
387, 732730, 3712073, 0, 5250974
388, 728966, 3711563, 0, 3970912
389, 725061, 3714293, 0, 3934430
390, 715286, 3712675, 0, 3323974
391, 734787, 3720109, 0, 6195129
392, 740109, 3720361, 0, 4892199
393, 741256, 3728176, 0, 4506026
394, 734287, 3742956, 0, 3700874
395, 724345, 3752000, 0, 3362013
396, 728274, 3753313, 0, 4690794
397, 725707, 3754400, 0, 4064297
398, 724973, 3751819, 0, 4232345
399, 727676, 3766471, 0, 4571976
400, 726809, 3773222, 0, 4230785
401, 729947, 3777617, 0, 4626403
402, 727532, 3777157, 0, 4089388
403, 717500, 3774668, 0, 3312988
