Frame Number, VoiceEnergy, AmbientEnergy, VADFlag, CurrentFrameEnergy
789, 1643, 11377, 0, 9406
790, 1688, 11338, 0, 12053
791, 1675, 11332, 0, 9236
792, 1665, 11311, 0, 9372
793, 1612, 11320, 0, 7000
794, 1616, 11297, 0, 9717
795, 1646, 11276, 0, 11101
796, 1703, 11228, 0, 12722
797, 1682, 11212, 0, 8882
798, 1695, 11211, 0, 10564
799, 1670, 11228, 0, 8609
800, 1686, 11202, 0, 10700
801, 1669, 11195, 0, 9017
802, 1674, 11166, 0, 10124
803, 1667, 11161, 0, 9442
804, 1630, 11137, 0, 7873
805, 1608, 11126, 0, 8421
806, 1587, 11108, 0, 8322
807, 1560, 11072, 0, 7887
808, 1519, 11043, 0, 7026
809, 1511, 11013, 0, 8524
810, 1465, 10978, 0, 6448
811, 1431, 10934, 0, 6818
812, 1425, 10907, 0, 8108
813, 1472, 10857, 0, 10918
814, 1461, 10812, 0, 8122
815, 1458, 10782, 0, 8387
816, 1439, 10784, 0, 7558
817, 1483, 10755, 0, 10815
818, 1558, 10729, 0, 12748
819, 1622, 10694, 0, 12629
