Frame Number, VoiceEnergy, AmbientEnergy, VADFlag, CurrentFrameEnergy
220, 716893, 3847385, 0, 3452861
221, 703838, 3865064, 0, 3537395
222, 707234, 3863469, 0, 4337534
223, 715888, 3858852, 0, 4637994
224, 737719, 3855237, 0, 5391733
225, 737358, 3860661, 0, 4337302
226, 727982, 3869403, 0, 3854443
227, 716142, 3886523, 0, 3667711
228, 724768, 3891593, 0, 4689084
229, 728448, 3891176, 0, 4476328
230, 759918, 3888663, 0, 5979904
231, 746373, 3897665, 0, 3765314
232, 760732, 3904173, 0, 5173342
233, 755295, 3927517, 0, 4202501
234, 718536, 3925693, 0, 2500150
235, 734065, 3939724, 0, 5071305
236, 747771, 3942680, 0, 5065806
237, 742194, 3926458, 0, 4118526
238, 730693, 3939333, 0, 3769670
239, 707593, 3952002, 0, 3083265
240, 710342, 3953875, 0, 4325173
241, 702203, 3951804, 0, 3760874
242, 704496, 3942037, 0, 4269059
243, 679875, 3946346, 0, 2847396
244, 695205, 3944261, 0, 4832393
245, 721230, 3947914, 0, 5493194
246, 724320, 3935538, 0, 4423959
247, 752078, 3945624, 0, 5757609
248, 750354, 3963028, 0, 4349389
249, 743099, 3968212, 0, 4044281
250, 740822, 3988336, 0, 4266840
251, 728293, 3992397, 0, 3706781
252, 703631, 3992981, 0, 2985758
253, 693343, 3996061, 0, 3606633
254, 730239, 3992808, 0, 6061943
255, 723960, 3981483, 0, 3977528
256, 724828, 3977268, 0, 4321566
257, 724227, 4000712, 0, 4248331
258, 744517, 4000452, 0, 5358839
259, 761745, 4004064, 0, 5315353
260, 754478, 4006811, 0, 4110852
261, 744920, 4022016, 0, 3945832
262, 796287, 4036561, 0, 7138177
263, 814488, 4037397, 0, 5672913
264, 790342, 4036368, 0, 3522347
265, 803231, 4071251, 0, 5354572
266, 770904, 4089263, 0, 3019551
267, 745316, 4082888, 0, 3188040
268, 747628, 4097190, 0, 4524680
269, 755371, 4085072, 0, 4827911
270, 745035, 4074985, 0, 3909604
271, 730491, 4080043, 0, 3624185
272, 731067, 4088454, 0, 4344564
273, 721805, 4086443, 0, 3823333
274, 743936, 4081245, 0, 5442723
275, 764343, 4084207, 0, 5481478
276, 764280, 4081274, 0, 4510386
277, 738714, 4096585, 0, 3150094
278, 721467, 4112160, 0, 3442710
279, 700792, 4116639, 0, 3158091
280, 707507, 4105770, 0, 4496542
281, 695185, 4098314, 0, 3521076
282, 724924, 4087741, 0, 5691174
283, 713855, 4092339, 0, 3690728
284, 718345, 4085915, 0, 4454979
285, 699881, 4103968, 0, 3257529
286, 681769, 4099321, 0, 3167231
287, 661892, 4103321, 0, 2966133
288, 675540, 4093810, 0, 4636525
289, 698192, 4083390, 0, 5197186
290, 708513, 4070826, 0, 4673478
291, 710478, 4077188, 0, 4288880
292, 704963, 4089784, 0, 3901562
293, 718268, 4096349, 0, 4872567
294, 743250, 4098515, 0, 5573770
295, 762381, 4096301, 0, 5409356
296, 745306, 4105031, 0, 3591665
297, 728480, 4121549, 0, 3504072
298, 711501, 4136032, 0, 3396587
299, 701912, 4129911, 0, 3690363
300, 702159, 4122873, 0, 4158221
301, 709177, 4114706, 0, 4520781
302, 702919, 4109934, 0, 3854286
303, 702343, 4110478, 0, 4120340
304, 705399, 4115093, 0, 4310578
305, 716137, 4112161, 0, 4738278
306, 718382, 4112253, 0, 4348768
307, 727297, 4114484, 0, 4717718
308, 732774, 4121500, 0, 4587080
309, 723155, 4124056, 0, 3814372
310, 714397, 4130733, 0, 3803493
311, 723486, 4135865, 0, 4703496
312, 731631, 4132250, 0, 4706798
313, 727565, 4128553, 0, 4103779
314, 694303, 4135019, 0, 2522891
315, 687120, 4141450, 0, 3717055
316, 688860, 4141027, 0, 4150482
317, 696709, 4122830, 0, 4486572
318, 709828, 4118267, 0, 4813902
319, 706357, 4118630, 0, 4006746
320, 689617, 4122768, 0, 3278640
321, 670894, 4130541, 0, 3074062
322, 656469, 4129149, 0, 3192657
323, 669172, 4119585, 0, 4554077
324, 659845, 4107828, 0, 3454370
325, 668172, 4097537, 0, 4340695
326, 679862, 4102672, 0, 4569209
327, 706540, 4095382, 0, 5437492
328, 706555, 4098141, 0, 4173190
329, 711388, 4103439, 0, 4430173
330, 738107, 4118442, 0, 5625817
331, 744764, 4119058, 0, 4713811
332, 726667, 4122557, 0, 3433098
333, 724799, 4139463, 0, 4191675
334, 701611, 4145922, 0, 3043708
335, 631845, 4137906, 0, 423036
336, 570270, 4138511, 0, 447854
337, 513590, 4126200, 0, 345218
338, 464615, 4084556, 0, 421399
339, 421239, 4043659, 0, 430710
340, 380099, 4002068, 0, 293818
341, 345494, 3961801, 0, 399331
342, 318097, 3922092, 0, 579353
343, 289785, 3881290, 0, 368791
344, 266943, 3842133, 0, 493210
345, 243444, 3805441, 0, 323256
346, 226439, 3766794, 0, 530798
347, 208464, 3729981, 0, 378679
348, 192341, 3691670, 0, 371247
349, 178392, 3656124, 0, 391974
350, 166788, 3619267, 0, 434684
351, 157876, 3582741, 0, 509716
352, 151199, 3546859, 0, 576252
353, 140457, 3511861, 0, 320015
354, 133478, 3478100, 0, 457299
355, 128034, 3445467, 0, 497943
356, 120925, 3410320, 0, 376954
357, 116956, 3377112, 0, 502451
358, 111127, 3344734, 0, 379791
359, 107622, 3311360, 0, 469348
360, 103569, 3279772, 0, 419430
361, 98378, 3247160, 0, 334796
362, 93334, 3215922, 0, 311915
363, 90206, 3184474, 0, 384407
364, 87463, 3152428, 0, 386429
365, 88907, 3120485, 0, 593459
366, 90595, 3089716, 0, 615025
367, 88284, 3059316, 0, 411738
368, 84807, 3031586, 0, 335894
369, 84302, 3004411, 0, 473845
370, 83623, 2975255, 0, 461590
371, 84516, 2945574, 0, 541438
372, 85045, 2917778, 0, 527319
373, 87477, 2890157, 0, 631854
374, 87553, 2863744, 0, 520559
375, 89682, 2837470, 0, 630559
376, 87118, 2812667, 0, 392843
377, 86081, 2786891, 0, 459134
378, 86007, 2762642, 0, 504345
379, 84303, 2735992, 0, 417051
380, 81901, 2710388, 0, 369747
381, 80791, 2685580, 0, 424411
382, 79308, 2660069, 0, 398030
383, 80418, 2634313, 0, 527514
384, 78116, 2609462, 0, 352151
385, 78738, 2584593, 0, 494467
386, 80002, 2561460, 0, 532351
387, 79731, 2536615, 0, 457965
388, 77778, 2513650, 0, 366690
389, 77747, 2491369, 0, 457584
390, 77739, 2468502, 0, 458667
391, 75597, 2444866, 0, 344872
392, 76576, 2422518, 0, 498616
393, 78580, 2400434, 0, 559073
394, 77112, 2377318, 0, 385701
395, 77150, 2356191, 0, 457374
396, 79083, 2335982, 0, 558671
397, 79901, 2314050, 0, 510665
398, 77830, 2293171, 0, 361337
399, 76888, 2273666, 0, 409340
400, 76834, 2253840, 0, 451167
401, 77528, 2232558, 0, 490716
402, 78985, 2212055, 0, 535508
403, 78190, 2192253, 0, 424025
404, 77931, 2173118, 0, 447895
405, 80104, 2154702, 0, 576103
406, 81157, 2135240, 0, 529170
407, 80221, 2116265, 0, 429347
408, 80475, 2098945, 0, 487240
409, 78872, 2081292, 0, 389714
410, 76752, 2062715, 0, 352735
411, 73944, 2044998, 0, 303489
412, 75287, 2026384, 0, 508253
413, 74956, 2007563, 0, 426930
414, 73421, 1988400, 0, 360782
415, 72152, 1971755, 0, 365894
416, 70963, 1954383, 0, 362676
417, 69752, 1936462, 0, 354486
418, 70152, 1918800, 0, 433254
419, 71345, 1901301, 0, 477864
420, 69589, 1883906, 0, 327656
421, 69360, 1867593, 0, 398694
422, 69713, 1851965, 0, 428409
423, 70427, 1834824, 0, 449728
424, 74176, 1818674, 0, 615789
425, 71844, 1803040, 0, 313686
426, 71387, 1787822, 0, 399831
427, 72129, 1774642, 0, 461108
428, 71144, 1758213, 0, 373404
429, 70769, 1742938, 0, 400104
430, 71587, 1728523, 0, 461480
431, 69754, 1713284, 0, 324997
432, 68936, 1698517, 0, 368288
433, 68688, 1684606, 0, 393834
434, 67925, 1669317, 0, 364945
435, 66138, 1654686, 0, 305784
436, 67669, 1640507, 0, 472200
437, 67262, 1626163, 0, 377904
438, 67036, 1611315, 0, 385125
439, 67545, 1598505, 0, 423015
440, 67247, 1584779, 0, 382931
441, 67136, 1571289, 0, 391185
442, 71242, 1558376, 0, 615369
443, 70712, 1545158, 0, 392372
444, 71601, 1532181, 0, 464986
445, 73764, 1521871, 0, 538109
446, 72927, 1509169, 0, 390957
447, 72746, 1497427, 0, 420945
448, 72824, 1486639, 0, 433737
449, 70640, 1474318, 0, 313583
450, 70148, 1462473, 0, 390905
451, 71525, 1450905, 0, 487661
452, 69214, 1438115, 0, 299109
453, 67905, 1426339, 0, 338899
454, 70598, 1415783, 0, 544618
455, 71605, 1403226, 0, 470549
456, 72393, 1391257, 0, 464821
457, 73467, 1381736, 0, 484771
458, 74912, 1371490, 0, 510898
459, 73231, 1361294, 0, 352748
460, 72263, 1351437, 0, 380828
461, 71921, 1341985, 0, 408486
462, 68659, 1330861, 0, 250750
463, 68849, 1320178, 0, 415548
464, 70084, 1309926, 0, 472441
465, 70104, 1298015, 0, 414958
466, 71591, 1288092, 0, 493281
467, 70578, 1278920, 0, 368694
468, 69423, 1269205, 0, 355192
469, 70351, 1260480, 0, 459433
470, 70184, 1250452, 0, 406523
471, 69175, 1240385, 0, 360629
472, 71101, 1231603, 0, 511202
473, 71427, 1222325, 0, 437213
474, 72171, 1212635, 0, 461420
475, 70024, 1204747, 0, 311688
476, 74158, 1196116, 0, 633941
477, 73655, 1187854, 0, 411089
478, 74980, 1178001, 0, 505583
479, 73188, 1171883, 0, 347210
480, 74179, 1163328, 0, 484998
481, 75184, 1155932, 0, 491604
482, 74859, 1146838, 0, 426600
483, 72062, 1139396, 0, 292921
484, 73413, 1132112, 0, 497565
485, 72215, 1124179, 0, 369600
486, 72192, 1114831, 0, 425225
487, 71581, 1107890, 0, 393702
488, 73745, 1099588, 0, 538085
489, 73995, 1092005, 0, 448800
490, 74147, 1084153, 0, 445067
491, 73925, 1078013, 0, 426033
492, 73579, 1070938, 0, 418112
493, 72811, 1063900, 0, 393560
494, 73958, 1056727, 0, 491148
495, 72865, 1049546, 0, 378437
496, 72184, 1042169, 0, 394005
497, 75704, 1035973, 0, 613932
498, 73526, 1028579, 0, 330921
499, 73810, 1021443, 0, 449319
500, 72043, 1016861, 0, 341598
501, 72769, 1009148, 0, 464159
502, 71356, 1002853, 0, 354358
503, 72170, 995417, 0, 464777
504, 69454, 989443, 0, 281331
505, 69903, 982302, 0, 434112
506, 68617, 976483, 0, 344257
507, 67347, 968666, 0, 337442
508, 65961, 962655, 0, 323775
509, 66066, 955701, 0, 395122
510, 66393, 948749, 0, 407523
511, 66030, 941721, 0, 372697
512, 65621, 935575, 0, 368131
513, 66383, 929637, 0, 428121
514, 65581, 923374, 0, 349270
515, 66301, 917130, 0, 425643
516, 65174, 911631, 0, 331390
517, 63555, 905307, 0, 298557
518, 65213, 899913, 0, 463732
519, 66703, 893520, 0, 464546
520, 66554, 886830, 0, 385924
521, 67065, 882072, 0, 420252
522, 64969, 877377, 0, 284239
523, 65700, 871851, 0, 422612
524, 67037, 866773, 0, 459234
525, 65814, 860222, 0, 330636
526, 67779, 855301, 0, 493437
527, 68619, 850847, 0, 445010
528, 71863, 844997, 0, 578205
529, 72345, 841044, 0, 450089
530, 70898, 836591, 0, 350024
531, 69956, 833686, 0, 368372
532, 71038, 829373, 0, 470767
533, 69479, 823983, 0, 336347
534, 72870, 818860, 0, 591097
535, 71594, 814946, 0, 362272
536, 71504, 809564, 0, 417956
537, 71461, 807108, 0, 419967
538, 71089, 802106, 0, 402145
539, 72040, 797786, 0, 470487
540, 77496, 793538, 0, 716362
541, 76128, 789137, 0, 384691
542, 76221, 785554, 0, 454518
543, 75912, 784776, 0, 433605
544, 73923, 780277, 0, 342185
545, 74373, 776614, 0, 460530
546, 75138, 772757, 0, 479943
547, 75616, 767915, 0, 469202
548, 75285, 764459, 0, 428915
549, 73485, 761260, 0, 348530
550, 70941, 757976, 0, 298269
551, 72468, 754276, 0, 500313
552, 71190, 749714, 0, 359744
553, 70930, 744638, 0, 406525
554, 70179, 741891, 0, 378809
555, 69734, 737594, 0, 390692
556, 68929, 733871, 0, 368884
557, 72716, 729879, 0, 608988
558, 69813, 726065, 0, 274603
559, 69055, 722049, 0, 371795
560, 68746, 720778, 0, 391288
561, 74480, 715761, 0, 711701
562, 74665, 711893, 0, 449666
563, 75229, 708288, 0, 470914
564, 73558, 708327, 0, 355094
565, 74941, 705419, 0, 508136
566, 76282, 702782, 0, 514042
567, 74363, 698872, 0, 348113
568, 74848, 696728, 0, 464963
569, 73716, 694674, 0, 381657
570, 74573, 690777, 0, 480968
571, 74213, 688238, 0, 421164
572, 74024, 684791, 0, 428169
573, 73475, 682499, 0, 407867
574, 71297, 679561, 0, 317752
575, 72026, 676734, 0, 459921
576, 70065, 673711, 0, 320774
577, 69916, 669708, 0, 405799
578, 71124, 667349, 0, 477288
579, 74023, 663452, 0, 574564
580, 74784, 660555, 0, 477688
581, 75473, 658495, 0, 478372
582, 75529, 657552, 0, 448636
583, 76070, 655530, 0, 474823
584, 75118, 653538, 0, 398394
585, 73369, 651234, 0, 350332
586, 72326, 649251, 0, 377604
587, 73766, 646430, 0, 503909
588, 72803, 643101, 0, 384225
589, 74479, 640116, 0, 519305
590, 72895, 638585, 0, 355330
591, 72560, 635725, 0, 412543
592, 72988, 634416, 0, 451292
593, 73434, 631278, 0, 454755
594, 71191, 628819, 0, 314077
595, 73230, 626823, 0, 529098
596, 74443, 624888, 0, 497102
597, 72107, 621393, 0, 315061
598, 71935, 620356, 0, 416642
599, 69988, 618970, 0, 320942
600, 69502, 615553, 0, 387357
601, 71223, 613317, 0, 502205
602, 74273, 610030, 0, 583260
603, 73782, 607526, 0, 412466
604, 72430, 606342, 0, 363583
605, 72404, 606083, 0, 426310
606, 74442, 603906, 0, 536212
607, 75256, 601204, 0, 482968
608, 72593, 599238, 0, 302366
609, 71590, 598530, 0, 375189
610, 72373, 597231, 0, 464474
611, 71576, 593916, 0, 384804
612, 73435, 591457, 0, 521802
613, 74636, 590029, 0, 497708
614, 73806, 587722, 0, 396499
615, 74465, 586981, 0, 471016
616, 74150, 585978, 0, 422938
617, 74420, 583848, 0, 452290
618, 74399, 582580, 0, 438284
619, 74919, 580785, 0, 467031
620, 73209, 579340, 0, 351221
621, 73113, 577754, 0, 427199
622, 72078, 576509, 0, 376530
623, 75221, 573976, 0, 593219
624, 73953, 572326, 0, 376576
625, 73219, 570125, 0, 397579
626, 75127, 570385, 0, 534139
627, 77453, 568206, 0, 567691
628, 78615, 566288, 0, 519357
629, 77479, 565927, 0, 403714
630, 76895, 565947, 0, 426368
631, 75283, 565424, 0, 368053
632, 75205, 563606, 0, 440397
633, 73205, 562063, 0, 337453
634, 74559, 559882, 0, 504472
635, 74228, 558539, 0, 422642
636, 76148, 556053, 0, 540663
637, 74590, 555473, 0, 366594
638, 74476, 553980, 0, 434339
639, 73304, 553831, 0, 377286
640, 76402, 551726, 0, 598042
641, 77170, 550406, 0, 492119
642, 77568, 548460, 0, 476933
643, 74562, 549018, 0, 297792
644, 74565, 548379, 0, 440492
645, 76180, 547576, 0, 526430
646, 74395, 544767, 0, 354645
647, 72306, 543595, 0, 327913
648, 70638, 543402, 0, 338013
649, 72367, 541280, 0, 509316
650, 75094, 538881, 0, 572736
651, 73589, 536623, 0, 363198
652, 73671, 536316, 0, 438872
653, 71316, 536726, 0, 309445
654, 72764, 534775, 0, 498320
655, 72321, 533697, 0, 406032
656, 73082, 531176, 0, 467664
657, 72164, 530807, 0, 382642
658, 70714, 529404, 0, 348813
659, 73496, 528710, 0, 565921
660, 73824, 527068, 0, 451534
661, 74945, 525064, 0, 495739
662, 76865, 525524, 0, 544944
663, 78149, 524692, 0, 522373
664, 76473, 524367, 0, 372128
665, 76684, 524599, 0, 462835
666, 77254, 524574, 0, 483241
667, 80842, 522860, 0, 647505
668, 72538, 522185, 0, 34514
669, 65310, 521748, 0, 42918
670, 58872, 523163, 0, 42291
671, 53019, 517668, 0, 35524
672, 47595, 512330, 0, 23885
673, 42928, 507045, 0, 32205
674, 38960, 501743, 0, 41883
675, 35419, 496370, 0, 41244
676, 32447, 491151, 0, 50642
677, 29623, 486099, 0, 40959
678, 27120, 481097, 0, 41456
679, 24935, 476257, 0, 43612
680, 22958, 471362, 0, 41791
681, 21416, 466528, 0, 53334
682, 19921, 461773, 0, 46700
683, 18684, 457050, 0, 51637
684, 17605, 452510, 0, 52752
685, 16416, 447947, 0, 40555
686, 15140, 443491, 0, 28873
687, 14523, 439097, 0, 56518
688, 13904, 434616, 0, 52715
689, 13122, 430054, 0, 40372
690, 12648, 425854, 0, 52239
691, 11935, 421658, 0, 36589
692, 11588, 417371, 0, 51922
693, 11147, 413265, 0, 44858
694, 10393, 409030, 0, 25611
695, 10266, 405015, 0, 54555
696, 9890, 400965, 0, 40570
697, 9471, 396744, 0, 36098
698, 9409, 392896, 0, 52562
699, 9256, 388934, 0, 47368
700, 9213, 384967, 0, 52322
701, 8907, 381229, 0, 38052
702, 8774, 377475, 0, 45496
703, 8765, 373819, 0, 51326
704, 8657, 370044, 0, 45957
705, 8592, 366395, 0, 47659
706, 8660, 362852, 0, 54346
707, 8457, 359289, 0, 40296
708, 8340, 355785, 0, 43649
709, 8145, 352396, 0, 38785
710, 8148, 348887, 0, 48218
711, 8305, 345455, 0, 56443
712, 8493, 342007, 0, 59071
713, 8405, 338704, 0, 45454
714, 8119, 335530, 0, 34306
715, 8103, 332422, 0, 47055
716, 8146, 329195, 0, 50119
717, 8046, 325879, 0, 42727
718, 7907, 322744, 0, 40084
719, 7795, 319679, 0, 40705
720, 7842, 316565, 0, 48511
721, 7909, 313456, 0, 49860
722, 7673, 310389, 0, 34099
723, 7503, 307444, 0, 36231
724, 7569, 304548, 0, 47805
725, 7446, 301507, 0, 38080
726, 7745, 298524, 0, 59904
727, 7553, 295705, 0, 35506
728, 7814, 292808, 0, 58528
729, 7733, 290189, 0, 41786
730, 7851, 287325, 0, 51926
731, 7864, 284753, 0, 47074
732, 7965, 282021, 0, 51821
733, 7775, 279434, 0, 36877
734, 8137, 276821, 0, 65186
735, 7917, 274291, 0, 36291
736, 7646, 271622, 0, 32272
737, 7916, 269301, 0, 59506
738, 7996, 266681, 0, 50994
739, 8099, 264045, 0, 52673
740, 8137, 261745, 0, 49819
741, 8101, 259375, 0, 46106
742, 8009, 257051, 0, 42875
743, 7844, 254721, 0, 38497
744, 7665, 252375, 0, 36746
745, 7624, 250020, 0, 43045
746, 7578, 247642, 0, 42549
747, 7548, 245271, 0, 43108
748, 7412, 242997, 0, 37311
749, 7395, 240743, 0, 42794
750, 7400, 238521, 0, 43925
751, 7546, 236259, 0, 51419
752, 7681, 234084, 0, 51738
753, 7701, 231946, 0, 46428
754, 7553, 229916, 0, 37502
755, 7486, 227913, 0, 41010
756, 7335, 225873, 0, 36127
757, 7944, 223755, 0, 75736
758, 7862, 221700, 0, 42513
759, 7488, 219614, 0, 26490
760, 7359, 217996, 0, 37351
761, 7212, 216023, 0, 35609
762, 7110, 213892, 0, 37139
763, 7125, 211907, 0, 42725
764, 6909, 209925, 0, 30550
765, 7052, 207982, 0, 48417
766, 7079, 206124, 0, 43037
767, 6895, 204150, 0, 31980
768, 6920, 202399, 0, 42064
769, 6897, 200607, 0, 39591
770, 6928, 198711, 0, 42352
771, 7105, 196950, 0, 50324
772, 7326, 195181, 0, 53722
